feature,mean_ic,abs_mean_ic,ic_positive_rate,top_decile_excess,top_minus_bottom,hit_rate,worst_window,missing_rate,direction,valid_dates,rank_ic_stability_raw,recent_rank_ic_raw,recent_top_decile_excess_raw,single_factor_score,profile,group,is_candidate,group_score,combined_score
net_profit_growth_yoy_rank,0.004904700261549155,0.004904700261549155,0.5166666666666667,0.002655615935815305,0.0030327269507642446,0.6333333333333333,-0.01721640663058922,0.0,1,120,0.0025340951351337307,0.0025340951351337307,0.002655615935815305,0.5337179487179488,general,quality,True,0.18181818181818182,0.445743006993007
net_profit_growth_yoy_zscore,0.004904700261549155,0.004904700261549155,0.5166666666666667,0.002655615935815305,0.0030327269507642446,0.6333333333333333,-0.01721640663058922,0.0,1,120,0.0025340951351337307,0.0025340951351337307,0.002655615935815305,0.5337179487179488,general,quality,True,0.18181818181818182,0.445743006993007
cash_flow_quality,-0.007128602991089464,0.007128602991089464,0.49166666666666664,0.003141570368672666,0.005113068870699957,0.55,-0.02988804820129509,0.08168002672010688,-1,120,0.0035048964706189865,0.0035048964706189865,0.003141570368672666,0.5281781511741431,general,quality,True,0.18181818181818182,0.44158815883515284
operating_cash_flow_to_net_profit,-0.007128602991089464,0.007128602991089464,0.49166666666666664,0.003141570368672666,0.005113068870699957,0.55,-0.02988804820129509,0.08168002672010688,-1,120,0.0035048964706189865,0.0035048964706189865,0.003141570368672666,0.5281781511741431,general,quality,True,0.18181818181818182,0.44158815883515284
cash_flow_quality_zscore,-0.007128602991089464,0.007128602991089464,0.49166666666666664,0.003141570368672666,0.005113068870699957,0.55,-0.02988804820129509,0.08168002672010688,-1,120,0.0035048964706189865,0.0035048964706189865,0.003141570368672666,0.5281781511741431,general,quality,True,0.18181818181818182,0.44158815883515284
cash_flow_quality_rank,-0.007128602991089464,0.007128602991089464,0.49166666666666664,0.003141570368672666,0.005113068870699957,0.55,-0.02988804820129509,0.08168002672010688,-1,120,0.0035048964706189865,0.0035048964706189865,0.003141570368672666,0.5281781511741431,general,quality,True,0.18181818181818182,0.44158815883515284
deducted_net_profit_growth_3y_zscore,0.012885086692865267,0.012885086692865267,0.5666666666666667,0.00046414798849341433,-0.0007120735448085382,0.525,-0.03215756269284667,0.01831997327989312,1,120,0.0073015491259569845,0.0073015491259569845,0.00046414798849341433,0.5270141565181645,general,quality,True,0.18181818181818182,0.44071516284316886
deducted_net_profit_growth_3y,0.012885086692865267,0.012885086692865267,0.5666666666666667,0.00046414798849341433,-0.0007120735448085382,0.525,-0.03215756269284667,0.01831997327989312,1,120,0.0073015491259569845,0.0073015491259569845,0.00046414798849341433,0.5270141565181645,general,quality,True,0.18181818181818182,0.44071516284316886
deducted_net_profit_growth_3y_rank,0.012885086692865267,0.012885086692865267,0.5666666666666667,0.00046414798849341433,-0.0007120735448085382,0.525,-0.03215756269284667,0.01831997327989312,1,120,0.0073015491259569845,0.0073015491259569845,0.00046414798849341433,0.5270141565181645,general,quality,True,0.18181818181818182,0.44071516284316886
log_float_market_cap,-0.029873140291548486,0.029873140291548486,0.575,-0.0004044794108230784,-0.002898792927408923,0.5166666666666667,-0.03724646019924721,0.0,-1,120,0.017177055667640377,0.017177055667640377,-0.0004044794108230784,0.549551282051282,general,valuation,True,0.09090909090909091,0.4348907342657342
float_market_cap,-0.029873140291548486,0.029873140291548486,0.575,-0.0004044794108230784,-0.002898792927408923,0.5166666666666667,-0.03724646019924721,0.0,-1,120,0.017177055667640377,0.017177055667640377,-0.0004044794108230784,0.549551282051282,general,valuation,True,0.09090909090909091,0.4348907342657342
float_market_cap_rank,-0.029873140291548486,0.029873140291548486,0.575,-0.0004044794108230784,-0.002898792927408923,0.5166666666666667,-0.03724646019924721,0.0,-1,120,0.017177055667640377,0.017177055667640377,-0.0004044794108230784,0.549551282051282,general,valuation,True,0.09090909090909091,0.4348907342657342
float_market_cap_zscore,-0.029873140291548486,0.029873140291548486,0.575,-0.0004044794108230784,-0.002898792927408923,0.5166666666666667,-0.03724646019924721,0.0,-1,120,0.017177055667640377,0.017177055667640377,-0.0004044794108230784,0.549551282051282,general,valuation,True,0.09090909090909091,0.4348907342657342
log_total_market_cap,-0.02852726487967002,0.02852726487967002,0.575,-5.213261533659709e-05,-0.002500566518598408,0.48333333333333334,-0.040416326304732034,0.0,-1,120,0.01640317730581026,0.01640317730581026,-5.213261533659709e-05,0.5442948717948718,general,valuation,True,0.09090909090909091,0.4309484265734266
total_market_cap_rank,-0.02852726487967002,0.02852726487967002,0.575,-5.213261533659709e-05,-0.002500566518598408,0.48333333333333334,-0.040416326304732034,0.0,-1,120,0.01640317730581026,0.01640317730581026,-5.213261533659709e-05,0.5442948717948718,general,valuation,True,0.09090909090909091,0.4309484265734266
total_market_cap_zscore,-0.02852726487967002,0.02852726487967002,0.575,-5.213261533659709e-05,-0.002500566518598408,0.48333333333333334,-0.040416326304732034,0.0,-1,120,0.01640317730581026,0.01640317730581026,-5.213261533659709e-05,0.5442948717948718,general,valuation,True,0.09090909090909091,0.4309484265734266
total_market_cap,-0.02852726487967002,0.02852726487967002,0.575,-5.213261533659709e-05,-0.002500566518598408,0.48333333333333334,-0.040416326304732034,0.0,-1,120,0.01640317730581026,0.01640317730581026,-5.213261533659709e-05,0.5442948717948718,general,valuation,True,0.09090909090909091,0.4309484265734266
gross_margin_ttm,-0.010468581804480286,0.010468581804480286,0.525,0.0008967400172581797,0.006735902591789877,0.45,-0.036618390220823624,0.06212424849699399,-1,120,0.00549600544735215,0.00549600544735215,0.0008967400172581797,0.5121209084836339,general,quality,True,0.18181818181818182,0.42954522681727086
gross_margin_ttm_rank,-0.010468581804480286,0.010468581804480286,0.525,0.0008967400172581797,0.006735902591789877,0.45,-0.036618390220823624,0.06212424849699399,-1,120,0.00549600544735215,0.00549600544735215,0.0008967400172581797,0.5121209084836339,general,quality,True,0.18181818181818182,0.42954522681727086
gross_margin_ttm_zscore,-0.010468581804480286,0.010468581804480286,0.525,0.0008967400172581797,0.006735902591789877,0.45,-0.036618390220823624,0.06212424849699399,-1,120,0.00549600544735215,0.00549600544735215,0.0008967400172581797,0.5121209084836339,general,quality,True,0.18181818181818182,0.42954522681727086
book_to_price,0.04595692607394002,0.04595692607394002,0.5916666666666667,-0.001725892441103931,-0.0014606837476539435,0.5,-0.05181203534679764,0.0,1,120,0.027191181260414515,0.027191181260414515,-0.001725892441103931,0.5402564102564102,general,valuation,True,0.09090909090909091,0.4279195804195804
pb_industry_rank,-0.009259762107719255,0.009259762107719255,0.5583333333333333,0.0019380031974124473,,0.6083333333333333,-0.03180235854092036,0.0,-1,120,0.005170033843476584,0.005170033843476584,0.0019380031974124473,0.5355128205128205,general,valuation,True,0.09090909090909091,0.424361888111888
cash_flow_quality_industry_rank,-0.0036434817732226067,0.0036434817732226067,0.44166666666666665,0.0013624515162023096,,0.5833333333333334,-0.023203213677729373,0.08168002672010688,-1,120,0.0016092044498399846,0.0016092044498399846,0.0013624515162023096,0.5049089204049123,general,quality,True,0.18181818181818182,0.42413623575822973
pb_zscore,-0.044055384669224,0.044055384669224,0.5916666666666667,-0.001906756616798785,-0.0020359930575916947,0.5166666666666667,-0.0532909464520681,0.0,-1,120,0.026066102595957534,0.026066102595957534,-0.001906756616798785,0.5351282051282051,general,valuation,True,0.09090909090909091,0.42407342657342656
pb,-0.044055384669224,0.044055384669224,0.5916666666666667,-0.001906756616798785,-0.0020359930575916947,0.5166666666666667,-0.0532909464520681,0.0,-1,120,0.026066102595957534,0.026066102595957534,-0.001906756616798785,0.5351282051282051,general,valuation,True,0.09090909090909091,0.42407342657342656
pb_rank,-0.044055384669224,0.044055384669224,0.5916666666666667,-0.001906756616798785,-0.0020359930575916947,0.5166666666666667,-0.0532909464520681,0.0,-1,120,0.026066102595957534,0.026066102595957534,-0.001906756616798785,0.5351282051282051,general,valuation,True,0.09090909090909091,0.42407342657342656
float_market_cap_industry_rank,-0.009215096169782503,0.009215096169782503,0.525,0.0017558854906587387,,0.5416666666666666,-0.027725690438445257,0.0,-1,120,0.004837925489135814,0.004837925489135814,0.0017558854906587387,0.5314102564102565,general,valuation,True,0.09090909090909091,0.4212849650349651
revenue_growth_3y,0.009593771186846052,0.009593771186846052,0.5166666666666667,0.001440736787347203,0.002407246498949691,0.5833333333333334,-0.04775005137703337,0.007631930527722111,1,120,0.00495678177987046,0.00495678177987046,0.001440736787347203,0.5006470633574842,general,quality,True,0.18181818181818182,0.42093984297265863
revenue_growth_3y_rank,0.009593771186846052,0.009593771186846052,0.5166666666666667,0.001440736787347203,0.002407246498949691,0.5833333333333334,-0.04775005137703337,0.007631930527722111,1,120,0.00495678177987046,0.00495678177987046,0.001440736787347203,0.5006470633574842,general,quality,True,0.18181818181818182,0.42093984297265863
