candidate,window_id,entry_date,start_date,end_date,trading_days,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,avg_top5_weight,n_with_notes,model0_weight,model1_weight,top_k,internal_max_weight,weighting,risk_filter_enabled,window_rank
stable_compact_capacity,w10,2026-04-07,2026-04-08,2026-04-14,5,0.09751778132294185,0.06834637611309624,0.02917140520984561,33,0.030303030303030304,0.15151515151515152,0,0.978,0.02200000000000002,33,0.030303030303030304,equal,True,3.0
stable_compact_current,w10,2026-04-07,2026-04-08,2026-04-14,5,0.13537044574215998,0.06834637611309624,0.06702406962906374,31,0.03253310000000001,0.16266550000000005,0,0.5465,0.4535,31,0.031758,rank,True,1.0
stable_extra_wide_capacity,w10,2026-04-07,2026-04-08,2026-04-14,5,0.004363128817373641,0.06834637611309624,-0.0639832472957226,46,0.02173913043478261,0.10869565217391305,0,0.285,0.7150000000000001,46,0.03,equal,False,12.0
stable_medium_capacity,w10,2026-04-07,2026-04-08,2026-04-14,5,0.07988697971486407,0.06834637611309624,0.011540603601767827,93,0.01075268817204301,0.05376344086021505,0,0.7725,0.22750000000000004,93,0.03,equal,True,8.0
balanced_extra_wide_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.03423010515776053,0.022470971070408075,0.011759134087352456,64,0.015625,0.078125,0,0.725,0.275,64,0.03,equal,False,11.0
balanced_medium_current,w11,2026-04-14,2026-04-15,2026-04-21,5,0.05062269764038371,0.022470971070408075,0.028151726569975638,49,0.020408163265306124,0.10204081632653061,0,0.0,1.0,49,0.03,equal,True,5.0
economic_medium_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.05501655393444917,0.022470971070408075,0.03254558286404109,30,0.036000000004219955,0.18000000002109978,0,0.998,0.0020000000000000018,30,0.036,rank,True,4.0
recent_compact_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.06344496940776068,0.022470971070408075,0.0409739983373526,31,0.032972380952380954,0.16486190476190477,0,0.055,0.945,31,0.030758,rank,True,2.0
recent_compact_current,w11,2026-04-14,2026-04-15,2026-04-21,5,0.047517182446227574,0.022470971070408075,0.0250462113758195,37,0.027027027027027035,0.13513513513513517,0,0.825,0.17500000000000004,37,0.03,equal,True,8.0
short_aggressive_compact_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.050330783902687554,0.022470971070408075,0.02785981283227948,31,0.03225806451612904,0.16129032258064518,0,0.9455,0.05449999999999999,31,0.03225806451612903,equal,True,6.0
short_aggressive_medium_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.050330783902687554,0.022470971070408075,0.02785981283227948,31,0.03225806451612904,0.16129032258064518,0,0.9455,0.05449999999999999,31,0.03225806451612903,equal,True,6.0
short_aggressive_wide_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.013267552119105144,0.022470971070408075,-0.00920341895130293,30,0.036000000004219955,0.18000000002109978,0,0.5935,0.4065,30,0.036,rank,True,12.0
stable_compact_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.056472434857351615,0.022470971070408075,0.03400146378694354,33,0.030303030303030304,0.15151515151515152,0,0.978,0.02200000000000002,33,0.030303030303030304,equal,True,3.0
stable_compact_current,w11,2026-04-14,2026-04-15,2026-04-21,5,0.06595472847763845,0.022470971070408075,0.04348375740723037,31,0.03253310000000001,0.16266550000000005,0,0.5465,0.4535,31,0.031758,rank,True,1.0
stable_extra_wide_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.03766988737114761,0.022470971070408075,0.015198916300739537,46,0.02173913043478261,0.10869565217391305,0,0.285,0.7150000000000001,46,0.03,equal,False,10.0
stable_medium_capacity,w11,2026-04-14,2026-04-15,2026-04-21,5,0.038653252834961994,0.022470971070408075,0.01618228176455392,93,0.01075268817204301,0.05376344086021505,0,0.7725,0.22750000000000004,93,0.03,equal,True,9.0
balanced_extra_wide_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.010627774816698986,-0.008024592014318155,-0.002603182802380831,64,0.015625,0.078125,0,0.725,0.275,64,0.03,equal,False,11.0
balanced_medium_current,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.014190367611947346,-0.008024592014318155,-0.006165775597629191,49,0.020408163265306124,0.10204081632653061,0,0.0,1.0,49,0.03,equal,True,12.0
economic_medium_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,0.011520973207069025,-0.008024592014318155,0.01954556522138718,30,0.036000000004219955,0.18000000002109978,0,0.998,0.0020000000000000018,30,0.036,rank,True,3.0
recent_compact_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,0.014373179654875971,-0.008024592014318155,0.022397771669194128,31,0.032972380952380954,0.16486190476190477,0,0.055,0.945,31,0.030758,rank,True,1.0
recent_compact_current,w12,2026-04-21,2026-04-22,2026-04-28,5,0.008168302174041473,-0.008024592014318155,0.016192894188359626,37,0.027027027027027035,0.13513513513513517,0,0.825,0.17500000000000004,37,0.03,equal,True,4.0
short_aggressive_compact_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.00349044731114798,-0.008024592014318155,0.004534144703170175,31,0.03225806451612904,0.16129032258064518,0,0.9455,0.05449999999999999,31,0.03225806451612903,equal,True,7.0
short_aggressive_medium_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.00349044731114798,-0.008024592014318155,0.004534144703170175,31,0.03225806451612904,0.16129032258064518,0,0.9455,0.05449999999999999,31,0.03225806451612903,equal,True,7.0
short_aggressive_wide_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.0009875006848729824,-0.008024592014318155,0.007037091329445172,30,0.036000000004219955,0.18000000002109978,0,0.5935,0.4065,30,0.036,rank,True,6.0
stable_compact_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,0.012699060209331496,-0.008024592014318155,0.02072365222364965,33,0.030303030303030304,0.15151515151515152,0,0.978,0.02200000000000002,33,0.030303030303030304,equal,True,2.0
stable_compact_current,w12,2026-04-21,2026-04-22,2026-04-28,5,0.0026879671752730863,-0.008024592014318155,0.010712559189591242,31,0.03253310000000001,0.16266550000000005,0,0.5465,0.4535,31,0.031758,rank,True,5.0
stable_extra_wide_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.00631061670581203,-0.008024592014318155,0.0017139753085061247,46,0.02173913043478261,0.10869565217391305,0,0.285,0.7150000000000001,46,0.03,equal,False,10.0
stable_medium_capacity,w12,2026-04-21,2026-04-22,2026-04-28,5,-0.005036916372778273,-0.008024592014318155,0.0029876756415398815,93,0.01075268817204301,0.05376344086021505,0,0.7725,0.22750000000000004,93,0.03,equal,True,9.0
balanced_extra_wide_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.10730847723765001,0.05975284377875534,0.04755563345889467,64,0.015625,0.078125,0,0.725,0.275,64,0.03,equal,False,6.0
balanced_medium_current,w13,2026-04-28,2026-04-29,2026-05-08,5,0.11182787746493826,0.05975284377875534,0.05207503368618292,49,0.020408163265306124,0.10204081632653061,0,0.0,1.0,49,0.03,equal,True,2.0
economic_medium_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.10855405715385635,0.05975284377875534,0.048801213375101016,30,0.036000000004219955,0.18000000002109978,0,0.998,0.0020000000000000018,30,0.036,rank,True,4.0
recent_compact_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.08831111950750466,0.05975284377875534,0.02855827572874932,31,0.032972380952380954,0.16486190476190477,0,0.055,0.945,31,0.030758,rank,True,12.0
recent_compact_current,w13,2026-04-28,2026-04-29,2026-05-08,5,0.09444911836018509,0.05975284377875534,0.03469627458142975,37,0.027027027027027035,0.13513513513513517,0,0.825,0.17500000000000004,37,0.03,equal,True,11.0
short_aggressive_compact_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.09456095150830157,0.05975284377875534,0.034808107729546234,31,0.03225806451612904,0.16129032258064518,0,0.9455,0.05449999999999999,31,0.03225806451612903,equal,True,9.0
short_aggressive_medium_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.09456095150830157,0.05975284377875534,0.034808107729546234,31,0.03225806451612904,0.16129032258064518,0,0.9455,0.05449999999999999,31,0.03225806451612903,equal,True,9.0
short_aggressive_wide_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.10094466166871228,0.05975284377875534,0.04119181788995695,30,0.036000000004219955,0.18000000002109978,0,0.5935,0.4065,30,0.036,rank,True,8.0
stable_compact_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.1108925263185518,0.05975284377875534,0.05113968253979646,33,0.030303030303030304,0.15151515151515152,0,0.978,0.02200000000000002,33,0.030303030303030304,equal,True,3.0
stable_compact_current,w13,2026-04-28,2026-04-29,2026-05-08,5,0.12230270312000237,0.05975284377875534,0.06254985934124703,31,0.03253310000000001,0.16266550000000005,0,0.5465,0.4535,31,0.031758,rank,True,1.0
stable_extra_wide_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.10779946718717329,0.05975284377875534,0.04804662340841795,46,0.02173913043478261,0.10869565217391305,0,0.285,0.7150000000000001,46,0.03,equal,False,5.0
stable_medium_capacity,w13,2026-04-28,2026-04-29,2026-05-08,5,0.10217985396979806,0.05975284377875534,0.042427010191042724,93,0.01075268817204301,0.05376344086021505,0,0.7725,0.22750000000000004,93,0.03,equal,True,7.0
