candidate,window_id,entry_date,start_date,end_date,stock_code,weight,score,stock_return,return_contribution,note
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300919,0.020408163265306124,0.9238476953907816,0.04878501205713226,0.000995612490961883,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688709,0.020408163265306124,0.9218436873747495,-0.0007705644384511379,-1.5725804866349753e-05,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688183,0.020408163265306124,0.9198396793587175,0.004741890289901907,9.67732712224879e-05,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002202,0.020408163265306124,0.9178356713426854,0.08880157170923386,0.001812276973657834,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300285,0.020408163265306124,0.9158316633266533,-0.013975155279503215,-0.00028520725060210644,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300223,0.020408163265306124,0.9138276553106213,0.12664222425908966,0.0025845351889610137,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,000559,0.020408163265306124,0.9118236472945892,-0.11266201395812558,-0.0022992247746556243,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,601399,0.020408163265306124,0.9098196392785571,-0.03321033210332103,-0.0006777618796596129,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300450,0.020408163265306124,0.9078156312625251,0.010015277542013257,0.00020439341922476035,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688027,0.020408163265306124,0.905811623246493,0.08294071789309565,0.001692667712103993,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,000021,0.020408163265306124,0.9478957915831663,-0.025122549019607865,-0.0005127050820328136,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002532,0.020408163265306124,0.9519038076152304,0.11225040474905557,0.00229082458671542,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,600637,0.020408163265306124,0.9979959919839679,-0.009401709401709368,-0.00019187162044304834,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688234,0.020408163265306124,0.9539078156312625,-0.16486392184228893,-0.0033645698335161007,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,603000,0.020408163265306124,0.9959919839679359,-0.05680425010216594,-0.0011592704102482846,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688037,0.020408163265306124,0.9939879759519038,0.05511069241639177,0.0011247080084977913,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,300757,0.020408163265306124,0.9919839679358717,0.036746268656716374,0.0007499238501370689,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688281,0.020408163265306124,0.9899799599198397,-0.02371807182638752,-0.00048404228217117397,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,301200,0.020408163265306124,0.9879759519038076,0.02795339035577027,0.0005704773541993933,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,688385,0.020408163265306124,0.9859719438877755,0.0045094454600853595,9.20294991854155e-05,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002465,0.020408163265306124,0.9839679358717435,-0.02655367231638417,-0.0005419116799262076,
balanced_medium_current,w01,2026-01-21,2026-01-22,2026-01-28,002195,0.020408163265306124,0.9819639278557114,0.018750000000000044,0.00038265306122449075,
