candidate,round,model0_weight,model1_weight,top_k,internal_max_weight,risk_filter_enabled,weighting,score_combination,windows,mean_excess,sum_excess,hit_rate,worst_window,best_window,std_excess,mean_3w,sum_3w,hit_3w,worst_3w,best_3w,std_3w,mean_7w,sum_7w,hit_7w,worst_7w,best_7w,std_7w,mean_13w,sum_13w,hit_13w,worst_13w,best_13w,std_13w,raw_score_3w,raw_score_7w,raw_score_13w,raw_penalty,raw_combined_score,audit_kind,score_3w,rank_3w,score_7w,rank_7w,score_13w,rank_13w,rank_spread_3_7_13,final_penalty,final_score
recent_compact_capacity,robustness,0.065,0.935,36,0.030758,True,rank,rank_average,13,0.0033986735544532663,0.044182756207892464,0.6923076923076923,-0.027944529820590962,0.01856436033633982,0.012926145550487041,0.015296596962812062,0.045889790888436185,1.0,0.013522232076140742,0.01856436033633982,0.002313502918157278,0.01051803647059209,0.07362625529414463,1.0,0.001145616650587148,0.01856436033633982,0.005667567501878994,0.0033986735544532663,0.044182756207892464,0.6923076923076923,-0.027944529820590962,0.01856436033633982,0.012926145550487041,0.014181396853929319,0.007373334282931249,-0.006592143222448964,0.0,0.008001737685523445,neighbor,0.5146008230452674,563.0,0.7888600823045266,144.0,0.3163086419753086,945.0,801.0,0.05,0.5582736625514402
recent_compact_capacity,robustness,0.05,0.95,30,0.03,True,rank,rank_average,13,0.002702491396383577,0.0351323881529865,0.6923076923076923,-0.03667998629702052,0.02146075181384545,0.01610380425857598,0.015156626108197084,0.045469878324591255,1.0,0.010709720578116491,0.02146075181384545,0.004581347563276328,0.011847459676794696,0.08293221773756287,1.0,0.0018638376127425131,0.02146075181384545,0.006849720711467246,0.002702491396383577,0.0351323881529865,0.6923076923076923,-0.03667998629702052,0.02146075181384545,0.01610380425857598,0.013173484672450778,0.008368118427978006,-0.009871667689770441,0.0,0.007554297008104848,neighbor,0.4288971193415637,693.0,0.9040205761316871,52.0,0.19460493827160494,1110.0,1058.0,0.05,0.5575588477366253
recent_compact_capacity,robustness,0.055,0.945,32,0.036758,True,rank,rank_average,13,0.0028001232085910796,0.03640160171168404,0.6923076923076923,-0.037190164748950066,0.02289788819112782,0.016598766928706547,0.015544347506810633,0.0466330425204319,1.0,0.008262672261387521,0.02289788819112782,0.0059750179809219895,0.011681840107430346,0.08177288075201243,1.0,0.00293178569041888,0.02289788819112782,0.007547372721913097,0.0028001232085910796,0.03640160171168404,0.6923076923076923,-0.037190164748950066,0.02289788819112782,0.016598766928706547,0.012586959925139942,0.008626138139073529,-0.009984376445948916,0.0,0.007418889665746728,neighbor,0.3965267489711934,753.0,0.9298477366255145,19.0,0.2004074074074074,1107.0,1088.0,0.05,0.5571032921810699
recent_compact_capacity,robustness,0.08,0.92,31,0.033758,True,rank,rank_average,13,0.0027911703456297123,0.03628521449318626,0.7692307692307693,-0.033037177438893006,0.018847181405778873,0.014218477370426455,0.01538178691910636,0.04614536075731908,1.0,0.012747719981523152,0.018847181405778873,0.002558539497044103,0.010483598744759,0.073385191213313,1.0,0.002554352571289071,0.018847181405778873,0.005806232384249643,0.0027911703456297123,0.03628521449318626,0.7692307692307693,-0.033037177438893006,0.018847181405778873,0.014218477370426455,0.013974366137793265,0.007818587633038023,-0.008542070688594987,0.0,0.00782680028669517,neighbor,0.4939094650205761,605.0,0.8284156378600822,104.0,0.24165020576131685,1052.0,948.0,0.05,0.5565983539094649
recent_compact_capacity,robustness,0.045,0.955,33,0.03,True,rank,rank_average,13,0.002918834705578403,0.03794485117251924,0.6923076923076923,-0.030029181570691763,0.022961473619624216,0.014147839418191447,0.016195306205092276,0.04858591861527683,1.0,0.010250284748823987,0.022961473619624216,0.005221704136956851,0.011132452488824555,0.07792716742177189,1.0,0.0012510014398347603,0.022961473619624216,0.00648018837892269,0.002918834705578403,0.03794485117251924,0.6923076923076923,-0.030029181570691763,0.022961473619624216,0.014147839418191447,0.013613918504014513,0.007758328393775466,-0.0075535864438409,0.0,0.007803777212228632,neighbor,0.4671934156378601,640.0,0.8468600823045267,89.0,0.25477777777777777,1037.0,948.0,0.05,0.5561810699588478
short_aggressive_wide_capacity,robustness,0.6,0.4,31,0.033,True,rank,rank_average,13,0.00501119773964414,0.06514557061537382,0.5384615384615384,-0.017136903722948727,0.03478618103056897,0.017383220888267915,0.021224002590910146,0.06367200777273044,1.0,0.013846107666103218,0.03478618103056897,0.009602280634354659,0.008221060133994837,0.05754742093796386,0.5714285714285714,-0.012483066753703975,0.03478618103056897,0.017193387473715363,0.00501119773964414,0.06514557061537382,0.5384615384615384,-0.017136903722948727,0.03478618103056897,0.017383220888267915,0.017666897006632844,0.0011380208190833157,-0.0022603339785143817,0.0,0.007239818074463473,neighbor,0.7340082304526748,271.0,0.38075308641975303,842.0,0.6010823045267489,359.0,571.0,0.0,0.5551045267489711
stable_compact_current,robustness,0.5965,0.40349999999999997,31,0.037758,True,rank,rank_average,13,0.005945396783811281,0.07729015818954665,0.46153846153846156,-0.017614122481489587,0.04001231787195231,0.018314235202130436,0.02318668250502356,0.06956004751507068,1.0,0.015725338372166567,0.028747950537345524,0.005483601237145473,0.008812699361742267,0.061688895532195864,0.5714285714285714,-0.014984411726450125,0.028747950537345524,0.017873089684767526,0.005945396783811281,0.07729015818954665,0.46153846153846156,-0.017614122481489587,0.04001231787195231,0.018314235202130436,0.019405770690678396,0.0006498113378931214,-0.001962245790580672,0.0,0.007760386509736162,neighbor,0.8719835390946501,74.0,0.3628641975308642,879.0,0.615917695473251,345.0,805.0,0.05,0.5544699588477365
stable_compact_capacity,robustness,0.978,0.02200000000000002,32,0.03125,True,equal,rank_average,13,0.0051356481006226175,0.06676342530809402,0.6153846153846154,-0.019066457231269568,0.02660916409352153,0.014376225582274258,0.018633669611115195,0.05590100883334559,1.0,0.012078500093339137,0.02589036407298497,0.005660447543168814,0.009900878535085781,0.06930614974560047,0.7142857142857143,-0.01363744901918226,0.02660916409352153,0.01471989289032692,0.0051356481006226175,0.06676342530809402,0.6153846153846154,-0.019066457231269568,0.02660916409352153,0.014376225582274258,0.015607096709137576,0.0018574283029544633,-0.0027492268535794506,0.0,0.006666297391947622,neighbor,0.6027860082304527,452.0,0.5050946502057613,609.0,0.5717242798353909,421.0,188.0,0.0,0.5541656378600822
stable_compact_current,robustness,0.5965,0.40349999999999997,32,0.037758,True,rank,rank_average,13,0.0060097480757500595,0.07812672498475078,0.46153846153846156,-0.017755002307770072,0.03960320555485469,0.0181858763982459,0.022908640165031552,0.06872592049509466,1.0,0.015793772370611504,0.027850378430421964,0.005156375108078672,0.008879671184445857,0.06215769829112099,0.5714285714285714,-0.014531796032369405,0.027850378430421964,0.017711571500092033,0.0060097480757500595,0.07812672498475078,0.46153846153846156,-0.017755002307770072,0.03960320555485469,0.0181858763982459,0.01926986977636978,0.000837348455880805,-0.0019720558968481286,0.0,0.007788946331167055,neighbor,0.8569958847736626,100.0,0.3752592592592592,855.0,0.6156954732510288,346.0,755.0,0.05,0.554019341563786
short_aggressive_wide_capacity,robustness,0.6185,0.38149999999999995,32,0.036,True,rank,rank_average,13,0.0050050261601073814,0.06506534008139596,0.5384615384615384,-0.01931119791176394,0.03690548758156731,0.01846286532349906,0.02141433163219407,0.06424299489658221,1.0,0.013360271463081923,0.03385361169201277,0.008922513231598116,0.00819215044398774,0.05734505310791417,0.5714285714285714,-0.011807084058270833,0.03385361169201277,0.0170470874404656,0.0050050261601073814,0.06506534008139596,0.5384615384615384,-0.01931119791176394,0.03690548758156731,0.01846286532349906,0.017615058613167655,0.001344616585272207,-0.002981368861159355,0.0,0.007203895579465652,neighbor,0.7350452674897119,268.0,0.40129629629629626,781.0,0.5275637860082304,525.0,513.0,0.0,0.5537360082304527
