strategy,anchor,mean_3w,worst_3w,hit_3w,mean_7w,worst_7w,hit_7w,mean_13w,worst_13w,hit_13w,legacy_raw_score_3713,raw_penalty,avg_holdings,min_holdings,max_holdings,alpha,requested_top_k,blend_source,is_grid,mean_3w_rank,worst_3w_rank,hit_3w_rank,rank_score_3w,legacy_rank_score_3w,mean_7w_rank,worst_7w_rank,hit_7w_rank,rank_score_7w,legacy_rank_score_7w,mean_13w_rank,worst_13w_rank,hit_13w_rank,rank_score_13w,legacy_rank_score_13w,anchor_score_3713,legacy_anchor_score_3713,anchor_rank,legacy_anchor_rank
final_portfolio_a0.40_k35,2026-04-30,0.0256619003460832,0.0182936236279806,1.0,0.0129935705542684,-0.0076312718051364,0.7142857142857143,0.0077506604180544,-0.0185444832887,0.6153846153846154,0.0110237443885968,0.0,35.0,35,35,0.4,35,final_portfolio,True,0.9333333333333332,0.993939393939394,0.503030303030303,0.8899999999999999,0.9103030303030302,0.9272727272727272,0.6121212121212121,0.8878787878787879,0.811060606060606,0.8193333333333332,0.7151515151515152,0.2303030303030303,0.987878787878788,0.5863636363636364,0.5824242424242424,0.7673333333333333,0.8201848484848484,21,12
final_portfolio_a0.40_k35,2026-05-06,0.0357799393433524,0.0193279055225974,1.0,0.0156036881718388,-0.0222554831812791,0.5714285714285714,0.0100499055431946,-0.02299213885614,0.4615384615384615,0.0118540461398617,0.0,35.0,35,35,0.4,35,final_portfolio,True,0.8424242424242424,0.9090909090909092,0.503030303030303,0.8148484848484848,0.8304848484848484,0.9151515151515152,0.2727272727272727,0.503030303030303,0.6284848484848484,0.6619393939393938,0.2181818181818181,0.2121212121212121,0.3787878787878788,0.2401515151515151,0.2322424242424242,0.5678939393939394,0.6649030303030302,41,23
final_portfolio_a0.40_k35,2026-05-07,0.0365214381258535,0.0198119526938264,1.0,0.0167551459037743,-0.0268849503032201,0.5714285714285714,0.0069224209002095,-0.0268849503032201,0.4615384615384615,0.0112347810259017,0.0,35.0,35,35,0.4,35,final_portfolio,True,0.9696969696969696,0.9151515151515152,0.503030303030303,0.8806060606060606,0.9050303030303032,0.9818181818181818,0.4181818181818181,0.4909090909090909,0.7109090909090908,0.7467272727272727,0.5878787878787879,0.4181818181818181,0.3090909090909091,0.4866666666666667,0.5039999999999999,0.6945454545454545,0.773639393939394,29,22
final_portfolio_a0.40_k35,2026-05-08,0.0384469478583342,0.0185277133264065,1.0,0.019120829395665,-0.0295113812897533,0.8571428571428571,0.0098673826763093,-0.0295113812897533,0.7692307692307693,0.0120175616353261,0.0,35.0,35,35,0.4,35,final_portfolio,True,0.8424242424242424,0.9757575757575756,0.503030303030303,0.8381818181818181,0.8524848484848484,0.3757575757575757,0.2727272727272727,0.5333333333333333,0.3633333333333333,0.3575151515151514,0.0787878787878787,0.4181818181818181,0.9757575757575756,0.3321212121212121,0.2804848484848484,0.4964242424242424,0.5439484848484848,86,64
final_portfolio_a0.40_k38,2026-04-30,0.0241251551216945,0.0144529890032832,1.0,0.0117760685224464,-0.0090793957408601,0.7142857142857143,0.0072366507620995,-0.0162339534200334,0.5384615384615384,0.0096979519727351,0.0,38.0,38,38,0.4,38,final_portfolio,True,0.8727272727272727,0.4,0.503030303030303,0.6518181818181817,0.6797575757575757,0.5393939393939394,0.509090909090909,0.8878787878787879,0.581060606060606,0.5642424242424242,0.6484848484848484,0.3818181818181818,0.7,0.5628787878787879,0.5656363636363636,0.5968333333333333,0.6106575757575757,75,71
final_portfolio_a0.40_k38,2026-05-06,0.0346635285379334,0.0182875813352343,1.0,0.0145703632421668,-0.0236012376233869,0.5714285714285714,0.0097196102279413,-0.0236012376233869,0.4615384615384615,0.0109388986659475,0.0,38.0,38,38,0.4,38,final_portfolio,True,0.7696969696969697,0.7878787878787878,0.503030303030303,0.736060606060606,0.7490303030303029,0.6121212121212121,0.1757575757575757,0.503030303030303,0.443030303030303,0.4572121212121211,0.0969696969696969,0.1757575757575757,0.3787878787878788,0.1668181818181818,0.1511515151515151,0.4480757575757575,0.528030303030303,128,74
final_portfolio_a0.40_k38,2026-05-07,0.0361306187962049,0.0198405676926333,1.0,0.0163857791459989,-0.02638444789539,0.5714285714285714,0.0076941559950132,-0.02638444789539,0.4615384615384615,0.011219791652571,0.0,38.0,38,38,0.4,38,final_portfolio,True,0.9636363636363636,0.9272727272727272,0.503030303030303,0.8818181818181818,0.9055757575757576,0.9575757575757576,0.5727272727272728,0.4909090909090909,0.7528787878787878,0.7839090909090909,0.9575757575757576,0.5727272727272728,0.3090909090909091,0.7256060606060606,0.7657272727272727,0.7833787878787879,0.8298484848484847,14,10
final_portfolio_a0.40_k38,2026-05-08,0.0383431541764857,0.0173408544948127,1.0,0.019508435230627,-0.0271878114992949,0.8571428571428571,0.010356588457369,-0.0285990318915669,0.7692307692307693,0.0123686907101359,0.0,38.0,38,38,0.4,38,final_portfolio,True,0.8242424242424242,0.896969696969697,0.503030303030303,0.8015151515151515,0.816121212121212,0.4848484848484848,0.4363636363636363,0.5333333333333333,0.4751515151515151,0.4736969696969697,0.2727272727272727,0.4787878787878787,0.9757575757575756,0.4503030303030302,0.411030303030303,0.5656060606060606,0.6012666666666666,35,35
final_portfolio_a0.40_k41,2026-04-30,0.0220605936119294,0.0134554340628408,1.0,0.0105286994159534,-0.0109644337882635,0.7142857142857143,0.0063708780798833,-0.0131128549560871,0.5384615384615384,0.0085761471801513,0.0,41.0,41,41,0.4,41,final_portfolio,True,0.5454545454545454,0.3333333333333333,0.503030303030303,0.4648484848484848,0.4712121212121211,0.503030303030303,0.2606060606060606,0.8878787878787879,0.4759090909090909,0.4615151515151515,0.4969696969696969,0.6424242424242425,0.7,0.5783333333333334,0.5652727272727273,0.5033181818181819,0.4809575757575757,81,84
final_portfolio_a0.40_k41,2026-05-06,0.0345919392765127,0.0190458495932327,1.0,0.0146539826011948,-0.0218024727496405,0.5714285714285714,0.0102103851244739,-0.0218024727496405,0.4615384615384615,0.0114422327886454,0.0,40.92307692307692,40,41,0.4,41,final_portfolio,True,0.7454545454545455,0.9030303030303032,0.503030303030303,0.7642424242424242,0.7732121212121212,0.6424242424242425,0.3454545454545454,0.503030303030303,0.5175757575757576,0.5304848484848484,0.2848484848484848,0.3454545454545454,0.3787878787878788,0.3201515151515151,0.3142424242424242,0.5323484848484848,0.595139393939394,63,53
final_portfolio_a0.40_k41,2026-05-07,0.034185145307291,0.0176727556216534,1.0,0.0153532032985587,-0.02638444789539,0.5714285714285714,0.0069998862397821,-0.02638444789539,0.4615384615384615,0.0101658567347887,0.0,40.76923076923077,38,41,0.4,41,final_portfolio,True,0.896969696969697,0.7878787878787878,0.503030303030303,0.7996969696969696,0.8215757575757575,0.8181818181818182,0.5727272727272728,0.4909090909090909,0.6831818181818182,0.7044545454545454,0.6484848484848484,0.5727272727272728,0.3090909090909091,0.571060606060606,0.5895454545454545,0.6845,0.7340666666666666,31,29
final_portfolio_a0.40_k41,2026-05-08,0.0377533080778157,0.0177927415680376,1.0,0.0190135675868033,-0.0262001784238907,0.8571428571428571,0.0103435051170521,-0.0306268158982568,0.6923076923076923,0.0122005524588949,0.0,41.0,41,41,0.4,41,final_portfolio,True,0.6727272727272727,0.9454545454545454,0.503030303030303,0.7427272727272727,0.7457575757575757,0.3515151515151515,0.5393939393939394,0.5333333333333333,0.4445454545454545,0.4316969696969697,0.2666666666666666,0.2545454545454545,0.7454545454545455,0.3342424242424242,0.3105454545454545,0.5009090909090909,0.5391484848484849,79,68
final_portfolio_a0.40_k44,2026-04-30,0.0237750911763079,0.0152755360845506,1.0,0.0125072937089867,-0.0066643919520233,0.7142857142857143,0.0070869380794115,-0.0153106502187884,0.5384615384615384,0.0103058040049959,0.0,43.38461538461539,41,44,0.4,44,final_portfolio,True,0.793939393939394,0.5545454545454546,0.503030303030303,0.6665151515151515,0.6858484848484848,0.806060606060606,0.6545454545454545,0.8878787878787879,0.7653030303030303,0.7642424242424242,0.6181818181818182,0.4303030303030303,0.7,0.5646969696969697,0.5643636363636363,0.6754848484848484,0.7029030303030303,59,48
final_portfolio_a0.40_k44,2026-05-06,0.033418482383372,0.0185589614046568,1.0,0.0150853885463676,-0.0203351699456533,0.5714285714285714,0.0105659601573177,-0.0203351699456533,0.4615384615384615,0.0115419986215517,0.0,43.23076923076923,40,44,0.4,44,final_portfolio,True,0.6181818181818182,0.8151515151515152,0.503030303030303,0.6698484848484848,0.6716666666666666,0.7696969696969697,0.4787878787878787,0.503030303030303,0.6278787878787878,0.647030303030303,0.4787878787878787,0.5151515151515151,0.3787878787878788,0.4765151515151515,0.4807878787878788,0.5950606060606061,0.6319484848484849,31,33
final_portfolio_a0.40_k44,2026-05-07,0.0339028727555413,0.0162666211871618,1.0,0.0156181111426481,-0.02638444789539,0.5714285714285714,0.0073500482277582,-0.02638444789539,0.4615384615384615,0.0100137765596177,0.0,43.07692307692308,38,44,0.4,44,final_portfolio,True,0.8666666666666667,0.696969696969697,0.503030303030303,0.7527272727272727,0.7743030303030303,0.8848484848484849,0.5727272727272728,0.4909090909090909,0.7165151515151514,0.7424545454545455,0.8666666666666667,0.5727272727272728,0.3090909090909091,0.6801515151515152,0.7139090909090909,0.716469696969697,0.7509121212121211,24,26
final_portfolio_a0.40_k44,2026-05-08,0.0376987103257634,0.0167192150100262,1.0,0.0196651408860419,-0.0262001784238907,0.8571428571428571,0.0106631936685545,-0.0285233404561434,0.6923076923076923,0.0123449826225622,0.0,43.15384615384615,41,44,0.4,44,final_portfolio,True,0.6666666666666666,0.8333333333333334,0.503030303030303,0.7004545454545454,0.7053030303030303,0.503030303030303,0.5393939393939394,0.5333333333333333,0.5203030303030303,0.5180606060606061,0.4,0.5060606060606061,0.7454545454545455,0.4889393939393939,0.4695454545454546,0.5649393939393939,0.5856803030303032,36,43
final_portfolio_a0.40_k47,2026-04-30,0.0229039504974403,0.0152755360845506,1.0,0.0121779367902304,-0.0060981364406197,0.7142857142857143,0.0066876991796669,-0.0157198254362392,0.5384615384615384,0.0100524037248046,0.0,44.53846153846154,41,47,0.4,47,final_portfolio,True,0.6606060606060606,0.5545454545454546,0.503030303030303,0.5998484848484849,0.6098484848484849,0.6848484848484848,0.7393939393939394,0.8878787878787879,0.7343939393939394,0.7231515151515151,0.5454545454545454,0.4121212121212121,0.7,0.521969696969697,0.5169090909090909,0.6303030303030304,0.6468939393939394,69,62
final_portfolio_a0.40_k47,2026-05-06,0.0334439035164093,0.0185589614046568,1.0,0.0151581841756027,-0.0188257237298409,0.5714285714285714,0.0104417564215436,-0.0201818702006253,0.4615384615384615,0.0117875883998013,0.0,44.15384615384615,40,47,0.4,47,final_portfolio,True,0.6303030303030303,0.8151515151515152,0.503030303030303,0.6759090909090908,0.6785757575757575,0.8,0.7454545454545455,0.503030303030303,0.7363636363636363,0.7523030303030303,0.4,0.5393939393939394,0.3787878787878788,0.4456060606060606,0.4438787878787879,0.631,0.6765484848484848,18,18
final_portfolio_a0.40_k47,2026-05-07,0.0329638807424585,0.0152210652438935,1.0,0.0148779993082141,-0.02638444789539,0.5714285714285714,0.00680116517892,-0.02638444789539,0.4615384615384615,0.0094249048099154,0.0,44.38461538461539,38,47,0.4,47,final_portfolio,True,0.7575757575757576,0.6121212121212121,0.503030303030303,0.6684848484848485,0.684121212121212,0.7090909090909091,0.5727272727272728,0.4909090909090909,0.6286363636363635,0.6422727272727272,0.4969696969696969,0.5727272727272728,0.3090909090909091,0.4953030303030303,0.5031818181818182,0.6005909090909091,0.6381484848484849,65,51
final_portfolio_a0.40_k47,2026-05-08,0.0362871376272487,0.0167192150100262,1.0,0.0194164429714613,-0.0262001784238907,0.8571428571428571,0.0103657640697476,-0.0285233404561434,0.6923076923076923,0.011933922801513,0.0,44.46153846153846,41,47,0.4,47,final_portfolio,True,0.3757575757575757,0.8333333333333334,0.503030303030303,0.555,0.5394848484848485,0.4484848484848485,0.5393939393939394,0.5333333333333333,0.493030303030303,0.4869696969696969,0.2787878787878788,0.5060606060606061,0.7454545454545455,0.4283333333333333,0.4004545454545455,0.4922121212121212,0.4949984848484848,94,102
final_portfolio_a0.40_k50,2026-04-30,0.0225094118912615,0.0152755360845506,1.0,0.0120912684881688,-0.0060981364406197,0.7142857142857143,0.006876826887199,-0.0126544871238906,0.5384615384615384,0.0101081231685723,0.0,45.23076923076923,41,50,0.4,50,final_portfolio,True,0.593939393939394,0.5545454545454546,0.503030303030303,0.5665151515151515,0.5718484848484848,0.6484848484848484,0.7393939393939394,0.8878787878787879,0.7162121212121212,0.7024242424242424,0.5757575757575758,0.7151515151515152,0.7,0.6431818181818182,0.6341818181818182,0.6493939393939394,0.6399575757575757,64,64
final_portfolio_a0.40_k50,2026-05-06,0.0323880122437244,0.0185589614046568,1.0,0.0145338081376221,-0.0200222146579677,0.5714285714285714,0.0101055539395541,-0.0201818702006253,0.4615384615384615,0.0111802685208503,0.0,44.69230769230769,40,50,0.4,50,final_portfolio,True,0.4545454545454545,0.8151515151515152,0.503030303030303,0.588030303030303,0.5783939393939393,0.5757575757575758,0.5363636363636364,0.503030303030303,0.551060606060606,0.5554848484848485,0.2545454545454545,0.5393939393939394,0.3787878787878788,0.3728787878787878,0.360969696969697,0.5086969696969696,0.5354712121212121,79,72
final_portfolio_a0.40_k50,2026-05-07,0.0323088835843848,0.0152210652438935,1.0,0.0145536712730172,-0.02638444789539,0.5714285714285714,0.0066191131758595,-0.02638444789539,0.4615384615384615,0.009176809870585,0.0,45.0,38,50,0.4,50,final_portfolio,True,0.703030303030303,0.6121212121212121,0.503030303030303,0.6412121212121211,0.653030303030303,0.6666666666666666,0.5727272727272728,0.4909090909090909,0.6074242424242423,0.618090909090909,0.3939393939393939,0.5727272727272728,0.3090909090909091,0.4437878787878788,0.4444545454545454,0.5684696969696968,0.6060212121212121,74,61
final_portfolio_a0.40_k50,2026-05-08,0.0362341012650906,0.0167192150100262,1.0,0.0194344073903821,-0.0262001784238907,0.8571428571428571,0.010122376813131,-0.0285233404561434,0.6923076923076923,0.0119056287739534,0.0,45.38461538461539,41,50,0.4,50,final_portfolio,True,0.3636363636363636,0.8333333333333334,0.503030303030303,0.548939393939394,0.5325757575757576,0.4666666666666667,0.5393939393939394,0.5333333333333333,0.5021212121212121,0.4973333333333333,0.1636363636363636,0.5060606060606061,0.7454545454545455,0.3707575757575757,0.3348181818181818,0.4767575757575757,0.4870530303030302,115,104
final_portfolio_a0.40_k53,2026-04-30,0.022288454821627,0.0152755360845506,1.0,0.0119965726011826,-0.0060981364406197,0.7142857142857143,0.0070552760745632,-0.0106781888747347,0.5384615384615384,0.0101465396305365,0.0,45.61538461538461,41,53,0.4,53,final_portfolio,True,0.5757575757575758,0.5545454545454546,0.503030303030303,0.5574242424242425,0.5614848484848485,0.6060606060606061,0.7393939393939394,0.8878787878787879,0.695,0.6782424242424243,0.6060606060606061,0.9696969696969696,0.7,0.7474242424242423,0.7354545454545455,0.6694545454545454,0.6401212121212121,60,63
final_portfolio_a0.40_k53,2026-05-06,0.0318261735498361,0.0185589614046568,1.0,0.0144659490788768,-0.0200222146579677,0.5714285714285714,0.0100690144463835,-0.0201818702006253,0.4615384615384615,0.0110316393234095,0.0,45.0,40,53,0.4,53,final_portfolio,True,0.3454545454545454,0.8151515151515152,0.503030303030303,0.5334848484848485,0.5162121212121212,0.5515151515151515,0.5363636363636364,0.503030303030303,0.5389393939393939,0.5416666666666666,0.2363636363636363,0.5393939393939394,0.3787878787878788,0.3637878787878787,0.3506060606060606,0.4847575757575758,0.5028257575757576,97,87
final_portfolio_a0.40_k53,2026-05-07,0.0321781573939785,0.0152210652438935,1.0,0.014497645762843,-0.02638444789539,0.5714285714285714,0.006588945593458,-0.02638444789539,0.4615384615384615,0.0091300544275173,0.0,45.23076923076923,38,53,0.4,53,final_portfolio,True,0.696969696969697,0.6121212121212121,0.503030303030303,0.6381818181818182,0.6495757575757576,0.6545454545454545,0.5727272727272728,0.4909090909090909,0.6013636363636363,0.6111818181818182,0.3878787878787879,0.5727272727272728,0.3090909090909091,0.4407575757575758,0.4409999999999999,0.5642272727272727,0.6010121212121211,75,63
final_portfolio_a0.40_k53,2026-05-08,0.0367391165018204,0.0167192150100262,1.0,0.0196289003600294,-0.0262001784238907,0.8571428571428571,0.0101035665757115,-0.0285233404561434,0.6923076923076923,0.0120690514193429,0.0,46.0,41,53,0.4,53,final_portfolio,True,0.4424242424242424,0.8333333333333334,0.503030303030303,0.5883333333333334,0.5774848484848485,0.4969696969696969,0.5393939393939394,0.5333333333333333,0.5172727272727272,0.5146060606060606,0.1575757575757575,0.5060606060606061,0.7454545454545455,0.3677272727272727,0.3313636363636364,0.4937272727272727,0.5122712121212122,90,86
final_portfolio_a0.40_k56,2026-04-30,0.022288454821627,0.0152755360845506,1.0,0.0119965726011826,-0.0060981364406197,0.7142857142857143,0.0075238472012681,-0.0106781888747347,0.5384615384615384,0.0101866024618698,0.0,45.76923076923077,41,55,0.4,56,final_portfolio,True,0.5757575757575758,0.5545454545454546,0.503030303030303,0.5574242424242425,0.5614848484848485,0.6060606060606061,0.7393939393939394,0.8878787878787879,0.695,0.6782424242424243,0.6878787878787879,0.9696969696969696,0.7,0.7883333333333333,0.7820909090909091,0.6817272727272727,0.6471166666666667,57,60
final_portfolio_a0.40_k56,2026-05-06,0.0318261735498361,0.0185589614046568,1.0,0.0144357701669407,-0.0200222146579677,0.5714285714285714,0.0100527642630333,-0.0201818702006253,0.4615384615384615,0.0110225090418214,0.0,45.07692307692308,40,54,0.4,56,final_portfolio,True,0.3454545454545454,0.8151515151515152,0.503030303030303,0.5334848484848485,0.5162121212121212,0.5363636363636364,0.5363636363636364,0.503030303030303,0.5313636363636364,0.533030303030303,0.2272727272727272,0.5393939393939394,0.3787878787878788,0.3592424242424242,0.3454242424242424,0.4803636363636363,0.4981621212121212,100,89
final_portfolio_a0.40_k56,2026-05-07,0.0316899185670407,0.0152210652438935,1.0,0.0142884005512982,-0.02638444789539,0.5714285714285714,0.0064762750949339,-0.02638444789539,0.4615384615384615,0.0089554312505904,0.0,45.38461538461539,38,55,0.4,56,final_portfolio,True,0.6575757575757576,0.6121212121212121,0.503030303030303,0.6184848484848484,0.6271212121212121,0.6212121212121212,0.5727272727272728,0.4909090909090909,0.5846969696969696,0.5921818181818181,0.3181818181818182,0.5727272727272728,0.3090909090909091,0.4059090909090909,0.4012727272727272,0.5411969696969696,0.577521212121212,81,71
final_portfolio_a0.40_k56,2026-05-08,0.0367391165018204,0.0167192150100262,1.0,0.0197498666502328,-0.0262001784238907,0.8571428571428571,0.0101687022704364,-0.0285233404561434,0.6923076923076923,0.0121056483746791,0.0,46.23076923076923,41,56,0.4,56,final_portfolio,True,0.4424242424242424,0.8333333333333334,0.503030303030303,0.5883333333333334,0.5774848484848485,0.5333333333333333,0.5393939393939394,0.5333333333333333,0.5354545454545454,0.5353333333333333,0.2121212121212121,0.5060606060606061,0.7454545454545455,0.395,0.3624545454545455,0.5091818181818182,0.5262621212121212,69,79
final_portfolio_a0.40_k59,2026-04-30,0.022288454821627,0.0152755360845506,1.0,0.0119965726011826,-0.0060981364406197,0.7142857142857143,0.0075238472012681,-0.0106781888747347,0.5384615384615384,0.0101866024618698,0.0,45.76923076923077,41,55,0.4,59,final_portfolio,True,0.5757575757575758,0.5545454545454546,0.503030303030303,0.5574242424242425,0.5614848484848485,0.6060606060606061,0.7393939393939394,0.8878787878787879,0.695,0.6782424242424243,0.6878787878787879,0.9696969696969696,0.7,0.7883333333333333,0.7820909090909091,0.6817272727272727,0.6471166666666667,57,60
final_portfolio_a0.40_k59,2026-05-06,0.0318261735498361,0.0185589614046568,1.0,0.0144357701669407,-0.0200222146579677,0.5714285714285714,0.0100527642630333,-0.0201818702006253,0.4615384615384615,0.0110225090418214,0.0,45.07692307692308,40,54,0.4,59,final_portfolio,True,0.3454545454545454,0.8151515151515152,0.503030303030303,0.5334848484848485,0.5162121212121212,0.5363636363636364,0.5363636363636364,0.503030303030303,0.5313636363636364,0.533030303030303,0.2272727272727272,0.5393939393939394,0.3787878787878788,0.3592424242424242,0.3454242424242424,0.4803636363636363,0.4981621212121212,100,89
final_portfolio_a0.40_k59,2026-05-07,0.0316899185670407,0.0152210652438935,1.0,0.0142884005512982,-0.02638444789539,0.5714285714285714,0.0064762750949339,-0.02638444789539,0.4615384615384615,0.0089554312505904,0.0,45.38461538461539,38,55,0.4,59,final_portfolio,True,0.6575757575757576,0.6121212121212121,0.503030303030303,0.6184848484848484,0.6271212121212121,0.6212121212121212,0.5727272727272728,0.4909090909090909,0.5846969696969696,0.5921818181818181,0.3181818181818182,0.5727272727272728,0.3090909090909091,0.4059090909090909,0.4012727272727272,0.5411969696969696,0.577521212121212,81,71
final_portfolio_a0.40_k59,2026-05-08,0.0367391165018204,0.0167192150100262,1.0,0.0196740340464777,-0.0262001784238907,0.8571428571428571,0.0101278693299529,-0.0285233404561434,0.6923076923076923,0.0120827060954046,0.0,46.46153846153846,41,59,0.4,59,final_portfolio,True,0.4424242424242424,0.8333333333333334,0.503030303030303,0.5883333333333334,0.5774848484848485,0.509090909090909,0.5393939393939394,0.5333333333333333,0.5233333333333333,0.5215151515151515,0.1818181818181818,0.5060606060606061,0.7454545454545455,0.3798484848484849,0.3451818181818181,0.4997878787878788,0.5174530303030304,81,84
final_portfolio_a0.45_k35,2026-04-30,0.026499615287572,0.0188504223773213,1.0,0.0132441964008279,-0.0078130057542838,0.5714285714285714,0.0080108828023714,-0.0183133199622237,0.5384615384615384,0.0112834062910588,0.0,35.0,35,35,0.45,35,final_portfolio,True,0.9696969696969696,1.0,0.503030303030303,0.9103030303030304,0.9330303030303032,0.9515151515151516,0.6,0.3878787878787879,0.743939393939394,0.7791515151515152,0.7515151515151515,0.2484848484848484,0.7,0.5677272727272727,0.5803636363636362,0.7409848484848485,0.8108848484848484,35,14
final_portfolio_a0.45_k35,2026-05-06,0.0359418138099101,0.0189055370713326,1.0,0.0156403229166501,-0.0227365732945725,0.5714285714285714,0.0102484567835437,-0.0230437378395043,0.4615384615384615,0.0117875777942633,0.0,35.0,35,35,0.45,35,final_portfolio,True,0.8606060606060606,0.8606060606060606,0.503030303030303,0.8069696969696969,0.8248484848484848,0.9272727272727272,0.2121212121212121,0.503030303030303,0.6133333333333333,0.6488484848484848,0.3272727272727272,0.206060606060606,0.3787878787878788,0.2925757575757575,0.2924242424242424,0.5751969696969697,0.6657848484848484,38,22
final_portfolio_a0.45_k35,2026-05-07,0.036116020727805,0.0194331659178495,1.0,0.016653799283417,-0.0271862678937184,0.5714285714285714,0.0068961170995923,-0.0271862678937184,0.4615384615384615,0.0110044407387246,0.0,35.0,35,35,0.45,35,final_portfolio,True,0.9575757575757576,0.8848484848484849,0.503030303030303,0.8639393939393939,0.8881212121212121,0.9696969696969696,0.3272727272727272,0.4909090909090909,0.673030303030303,0.7098181818181818,0.5757575757575758,0.3272727272727272,0.3090909090909091,0.4487878787878788,0.467090909090909,0.6630303030303031,0.7447303030303031,40,27
final_portfolio_a0.45_k35,2026-05-08,0.0389360767327257,0.0182121993952508,1.0,0.0194591907947198,-0.030745662186417,0.8571428571428571,0.0100460859514005,-0.030745662186417,0.6923076923076923,0.0104335779295748,0.0015,35.0,35,35,0.45,35,final_portfolio,True,0.9515151515151516,0.9636363636363636,0.503030303030303,0.8884848484848484,0.9106666666666668,0.4727272727272727,0.0848484848484848,0.5333333333333333,0.346060606060606,0.3507878787878788,0.1454545454545454,0.2121212121212121,0.7454545454545455,0.2587878787878788,0.2274545454545454,0.4826060606060606,0.5547393939393941,111,56
final_portfolio_a0.45_k38,2026-04-30,0.0247025768499639,0.0144583593012481,1.0,0.0118389114386109,-0.0094705087516929,0.7142857142857143,0.0074143967188157,-0.0156329955525926,0.5384615384615384,0.009833296625737,0.0,38.0,38,38,0.45,38,final_portfolio,True,0.9151515151515152,0.406060606060606,0.503030303030303,0.6751515151515152,0.7059393939393939,0.5454545454545454,0.4909090909090909,0.8878787878787879,0.5777272727272726,0.5616969696969696,0.6727272727272727,0.4181818181818181,0.7,0.5877272727272727,0.5914545454545453,0.6099545454545454,0.6238575757575756,72,66
final_portfolio_a0.45_k38,2026-05-06,0.0346622929428065,0.0177469192023016,1.0,0.0144591994327399,-0.0242432744900135,0.5714285714285714,0.0098586815028727,-0.0242432744900135,0.4615384615384615,0.010723503326008,0.0,38.0,38,38,0.45,38,final_portfolio,True,0.7636363636363637,0.7151515151515152,0.503030303030303,0.7075757575757575,0.7215757575757575,0.5454545454545454,0.103030303030303,0.503030303030303,0.3842424242424242,0.3952121212121211,0.1393939393939394,0.103030303030303,0.3787878787878788,0.1625757575757575,0.1513333333333333,0.4147424242424242,0.4891757575757575,135,92
final_portfolio_a0.45_k38,2026-05-07,0.0356576791762676,0.0194842669694636,1.0,0.0162171140545904,-0.0266101791073877,0.5714285714285714,0.0077678795680272,-0.0266101791073877,0.4615384615384615,0.0109832757133378,0.0,38.0,38,38,0.45,38,final_portfolio,True,0.9515151515151516,0.896969696969697,0.503030303030303,0.8651515151515151,0.8886666666666667,0.9454545454545454,0.5181818181818182,0.4909090909090909,0.7277272727272727,0.759,0.9696969696969696,0.5181818181818182,0.3090909090909091,0.7125757575757576,0.7546363636363637,0.7644090909090908,0.8102121212121213,17,15
final_portfolio_a0.45_k38,2026-05-08,0.0387884205024054,0.0168781697531108,1.0,0.0198793455200561,-0.0280628981221185,0.8571428571428571,0.010598423455462,-0.0294002445247294,0.7692307692307693,0.0123553420392856,0.0,38.0,38,38,0.45,38,final_portfolio,True,0.8727272727272727,0.8545454545454545,0.503030303030303,0.8109090909090908,0.8297575757575757,0.5454545454545454,0.3757575757575757,0.5333333333333333,0.4842424242424242,0.4882424242424242,0.3696969696969697,0.4242424242424242,0.9757575757575756,0.4796969696969697,0.4483030303030303,0.5808787878787878,0.6188575757575757,28,29
final_portfolio_a0.45_k41,2026-04-30,0.0223284791779437,0.0133302839083399,1.0,0.0104167787529999,-0.0116065449988964,0.5714285714285714,0.006426854843007,-0.0120557827742433,0.4615384615384615,0.008477931014406,0.0,41.0,41,41,0.45,41,final_portfolio,True,0.5878787878787879,0.303030303030303,0.503030303030303,0.4754545454545454,0.4853939393939394,0.4969696969696969,0.1939393939393939,0.3878787878787879,0.3745454545454545,0.386060606060606,0.503030303030303,0.793939393939394,0.2151515151515151,0.5616666666666665,0.5702424242424242,0.4609545454545454,0.4534212121212121,87,88
final_portfolio_a0.45_k41,2026-05-06,0.0345830783636438,0.0186250525465566,1.0,0.0145605672097963,-0.0217378344673359,0.5714285714285714,0.0104072563378831,-0.0217378344673359,0.4615384615384615,0.0113903371110991,0.0,40.92307692307692,40,41,0.45,41,final_portfolio,True,0.7333333333333333,0.8363636363636363,0.503030303030303,0.7348484848484848,0.7443030303030302,0.6060606060606061,0.3515151515151515,0.503030303030303,0.5015151515151515,0.5117575757575757,0.3939393939393939,0.3515151515151515,0.3787878787878788,0.3768181818181818,0.3784242424242424,0.5341060606060606,0.5847757575757575,62,55
final_portfolio_a0.45_k41,2026-05-07,0.0334634333133281,0.0170456463997958,1.0,0.0150472463875525,-0.0266101791073877,0.5714285714285714,0.0069729812640952,-0.0266101791073877,0.4615384615384615,0.00979305487981,0.0,40.76923076923077,38,41,0.45,41,final_portfolio,True,0.8242424242424242,0.7636363636363637,0.503030303030303,0.7548484848484849,0.772121212121212,0.7515151515151515,0.5181818181818182,0.4909090909090909,0.6307575757575757,0.6484545454545454,0.6242424242424243,0.5181818181818182,0.3090909090909091,0.5398484848484849,0.5577272727272727,0.6407121212121212,0.684312121212121,49,42
